"V1";"V2"
"What will Obama's average job approval be at end of day March 25?";"Obama avg. approval 3/25?"
"What will Obama's average job approval be at end of day March 25?";"Obama avg. approval 3/25?"
"What will Obama's average job approval be at end of day March 25?";"Obama avg. approval 3/25?"
"Will Obama's Gallup approval be 49% or higher for March 22-24?";"Obama's Gallup at 49+ 3/22-3/24?"
"Will congressional job approval be at least 13.0% on March 25?";"Congress approval 13+ on 3/25?"
"Will ""Right Direction"" poll at 27.0%+ on March 25?";"Direction of country at 27%+ on 3/25?"
"Who will win the Wyoming Democratic caucuses?";"Who'll win the Wyoming Democratic caucuses?"
"Who will win the Wyoming Democratic caucuses?";"Who'll win the Wyoming Democratic caucuses?"
"Who will win the New York Republican primary?";"Who'll win the New York Republican primary?"
"Who will win the New York Republican primary?";"Who'll win the New York Republican primary?"
"Who will win the New York Republican primary?";"Who'll win the New York Republican primary?"
"Who will win the New York Democratic primary?";"Who'll win the New York Democratic primary?"
"Who will win the New York Democratic primary?";"Who'll win the New York Democratic primary?"
"Who will win the Wisconsin Republican primary?";"Who'll win the Wisconsin Republican primary?"
"Who will win the Wisconsin Republican primary?";"Who'll win the Wisconsin Republican primary?"
"Who will win the Wisconsin Republican primary?";"Who'll win the Wisconsin Republican primary?"
"Who will win the Wisconsin Democratic primary?";"Who'll win the Wisconsin Democratic primary?"
"Who will win the Wisconsin Democratic primary?";"Who'll win the Wisconsin Democratic primary?"
"Who will win the Connecticut Republican primary?";"Who'll win the Connecticut Republican primary?"
"Who will win the Connecticut Republican primary?";"Who'll win the Connecticut Republican primary?"
"Who will win the Connecticut Republican primary?";"Who'll win the Connecticut Republican primary?"
"Who will win the Connecticut Democratic primary?";"Who'll win the Connecticut Democratic primary?"
"Who will win the Connecticut Democratic primary?";"Who'll win the Connecticut Democratic primary?"
"Who will win the Delaware Republican primary?";"Who'll win the Delaware Republican primary?"
"Who will win the Delaware Republican primary?";"Who'll win the Delaware Republican primary?"
"Who will win the Delaware Republican primary?";"Who'll win the Delaware Republican primary?"
"Who will win the Delaware Democratic primary?";"Who'll win the Delaware Democratic primary?"
"Who will win the Delaware Democratic primary?";"Who'll win the Delaware Democratic primary?"
"Who will win the Maryland Republican primary?";"Who'll win the Maryland Republican primary?"
"Who will win the Maryland Republican primary?";"Who'll win the Maryland Republican primary?"
"Who will win the Maryland Republican primary?";"Who'll win the Maryland Republican primary?"
"Who will win the Maryland Democratic primary?";"Who'll win the Maryland Democratic primary?"
"Who will win the Maryland Democratic primary?";"Who'll win the Maryland Democratic primary?"
"Who will win the Pennsylvania Republican primary?";"Who'll win the Pennsylvania Republican primary?"
"Who will win the Pennsylvania Republican primary?";"Who'll win the Pennsylvania Republican primary?"
"Who will win the Pennsylvania Republican primary?";"Who'll win the Pennsylvania Republican primary?"
"Who will win the Pennsylvania Democratic primary?";"Who'll win the Pennsylvania Democratic primary?"
"Who will win the Pennsylvania Democratic primary?";"Who'll win the Pennsylvania Democratic primary?"
"Who will win the Rhode Island Republican primary?";"Who'll win the Rhode Island Republican primary?"
"Who will win the Rhode Island Republican primary?";"Who'll win the Rhode Island Republican primary?"
"Who will win the Rhode Island Republican primary?";"Who'll win the Rhode Island Republican primary?"
"Who will win the Rhode Island Democratic primary?";"Who'll win the Rhode Island Democratic primary?"
"Who will win the Rhode Island Democratic primary?";"Who'll win the Rhode Island Democratic primary?"
"Will Sanders drop out on or before March 31?";"Will Sanders drop out by end of March?"
"Will John McCain be re-elected in 2016?";"Will McCain win re-election?"
"Will the margin of victory in the Pennsylvania Republican primary exceed 10 percentage points?";"Margin of victory in PA GOP primary > 10 points?"
"Will the margin of victory in the Washington Democratic caucuses exceed 10 percentage points?";"Margin of victory in WA Democratic caucuses > 10 points?"
"Will congressional job approval be at least 14.5% on April 1?";"Congress approval 14.5+ on 4/1?"
"Will ""Right Direction"" poll at 27.5%+ on April 1?";"Direction of country at 27.5%+ on 4/1?"
"Will Obama's Gallup approval be 52% or higher for March 29-31?";"Obama's Gallup at 52+ 3/29-3/31?"
"What will Obama's average job approval be at end of day April 1?";"Obama avg. approval 4/1?"
"What will Obama's average job approval be at end of day April 1?";"Obama avg. approval 4/1?"
"What will Obama's average job approval be at end of day April 1?";"Obama avg. approval 4/1?"
"What will Obama's average job approval be at end of day April 1?";"Obama avg. approval 4/1?"
"What will Obama's average job approval be at end of day April 1?";"Obama avg. approval 4/1?"
"Who will win the Indiana Republican primary?";"Who'll win the Indiana Republican primary?"
"Who will win the Indiana Republican primary?";"Who'll win the Indiana Republican primary?"
"Who will win the Indiana Republican primary?";"Who'll win the Indiana Republican primary?"
"Who will win the Indiana Democratic primary?";"Who'll win the Indiana Democratic primary?"
"Who will win the Indiana Democratic primary?";"Who'll win the Indiana Democratic primary?"
"Who will win the Nebraska Republican primary?";"Who'll win the Nebraska Republican primary?"
"Who will win the Nebraska Republican primary?";"Who'll win the Nebraska Republican primary?"
"Who will win the Nebraska Republican primary?";"Who'll win the Nebraska Republican primary?"
"Who will win the West Virginia Republican primary?";"Who'll win the West Virginia Republican primary?"
"Who will win the West Virginia Republican primary?";"Who'll win the West Virginia Republican primary?"
"Who will win the West Virginia Republican primary?";"Who'll win the West Virginia Republican primary?"
"Who will win the West Virginia Democratic primary?";"Who'll win the West Virginia Democratic primary?"
"Who will win the West Virginia Democratic primary?";"Who'll win the West Virginia Democratic primary?"
"Who will win the Kentucky Democratic primary?";"Who'll win the Kentucky Democratic primary?"
"Who will win the Kentucky Democratic primary?";"Who'll win the Kentucky Democratic primary?"
"Who will win the Oregon Republican primary?";"Who'll win the Oregon Republican primary?"
"Who will win the Oregon Republican primary?";"Who'll win the Oregon Republican primary?"
"Who will win the Oregon Republican primary?";"Who'll win the Oregon Republican primary?"
"Who will win the Oregon Democratic primary?";"Who'll win the Oregon Democratic primary?"
"Who will win the Oregon Democratic primary?";"Who'll win the Oregon Democratic primary?"
"Who will win the Washington Republican primary?";"Who'll win the Washington Republican primary?"
"Who will win the Washington Republican primary?";"Who'll win the Washington Republican primary?"
"Who will win the Washington Republican primary?";"Who'll win the Washington Republican primary?"
"Will Mike Pence be re-elected Indiana governor in 2016?";"Will Pence win re-election?"
"Which party will win the 2016 New Hampshire gubernatorial race?";"Which party will win NH gubernatorial race?"
"Which party will win the 2016 New Hampshire gubernatorial race?";"Which party will win NH gubernatorial race?"
"Who will be elected mayor of London in 2016?";"Who will be elected mayor of London?"
"Who will be elected mayor of London in 2016?";"Who will be elected mayor of London?"
"Who will be elected mayor of London in 2016?";"Who will be elected mayor of London?"
"Who will be elected mayor of London in 2016?";"Who will be elected mayor of London?"
"Who will be elected mayor of London in 2016?";"Who will be elected mayor of London?"
"Who will be elected mayor of London in 2016?";"Who will be elected mayor of London?"
"Will the margin of victory in the Wisconsin Democratic primary exceed 5 percentage points?";"Margin of victory in WI Dem primary > 5 points?"
"Will the margin of victory in the Wisconsin Republican primary exceed 8 percentage points?";"Margin of victory in WI GOP primary > 8 points?"
"Will Obama's Gallup approval be 49% or higher for April 5-7?";"Obama's Gallup at 49+ 4/5-4/7?"
"What will Obama's average job approval be at end of day April 8?";"Obama avg. approval 4/8?"
"What will Obama's average job approval be at end of day April 8?";"Obama avg. approval 4/8?"
"What will Obama's average job approval be at end of day April 8?";"Obama avg. approval 4/8?"
"What will Obama's average job approval be at end of day April 8?";"Obama avg. approval 4/8?"
"What will Obama's average job approval be at end of day April 8?";"Obama avg. approval 4/8?"
"Will congressional job approval be at least 15.0% on April 8?";"Congressional approval at 15+% on 4/8?"
"Will ""Right Direction"" poll at 28.0%+ on April 8?";"Direction of country at 28+ on 4/8?"
"Will Bernie Sanders drop out on or before April 30?";"Will Sanders drop out by end of April?"
"Will Arseniy Yatsenyuk be prime minister of Ukraine at the end of April?";"Will Yatsenyuk last through April?"
"How many national delegates will Donald Trump win prior to the convention?";"How many total delegates will Trump win?"
"How many national delegates will Donald Trump win prior to the convention?";"How many total delegates will Trump win?"
"How many national delegates will Donald Trump win prior to the convention?";"How many total delegates will Trump win?"
"How many national delegates will Donald Trump win prior to the convention?";"How many total delegates will Trump win?"
"How many national delegates will Donald Trump win prior to the convention?";"How many total delegates will Trump win?"
"Will any candidate win more than 50% of the NY GOP primary vote?";"Will anyone win >50% of the NY GOP primary vote?"
"Will Pat McCrory be re-elected North Carolina governor in 2016?";"Will McCrory win re-election?"
"Will Obama's Gallup approval be 52% or higher for April 12-14?";"Obama's Gallup at 52+ 4/12-4/14?"
"What will Obama's average job approval be at end of day April 15?";"Obama avg. approval 4/15?"
"What will Obama's average job approval be at end of day April 15?";"Obama avg. approval 4/15?"
"What will Obama's average job approval be at end of day April 15?";"Obama avg. approval 4/15?"
"What will Obama's average job approval be at end of day April 15?";"Obama avg. approval 4/15?"
"What will Obama's average job approval be at end of day April 15?";"Obama avg. approval 4/15?"
"Will congressional job approval be at least 15.0% on April 15?";"Congressional approval at 15+% on April 15?"
"Will ""Right Direction"" poll at 27.0%+ on April 15?";"Direction of country 27+ on 4/15?"
